星上时间,反向数控衰减数据TMZ123源码,馈电1俯仰角TMZ150工程值,接收阵波束3方位角TMZ159工程值,接收阵波束4俯仰角TMZ162工程值,发射等通量模式TMZ194工程值,发射阵1-波束2衰减量TMZ296工程值,发射阵2-波束3ALC控制量TMZ341工程值,发射阵2-波束4ALCTMZ322工程值,发射阵1-波束2衰减量TMZ296源码,发射2-波束4ALC控制量（快）TMZ122源码,发射阵2-波束4衰减量TMZ338源码,接收阵波束3俯仰角TMZ160源码,发射阵1-波束3ALC控制量TMZ301工程值,接收阵波束1方位角TMZ155源码,发射阵1-波束1ALCTMZ279源码,馈电1方位角TMZ151工程值,发射阵1-波束3ALCTMZ281工程值,馈电2信关站TMZ152工程值,发射阵1-波束4衰减量TMZ298源码,馈电1方位角TMZ151源码,发射阵1-波束1衰减量TMZ295工程值,接收阵-波束1衰减量TMZ375工程值,发射等通量模式TMZ194源码,变频转发器锁定指示1TMZ204源码,发射阵1-波束4ALCTMZ282源码,发射阵2-波束3ALCTMZ321工程值,接收阵波束2俯仰角TMZ158源码,变频转发器锁定指示2TMZ205工程值,接收阵-波束2信道化控制量TMZ380源码,变频转发器前向变频功率TMZ061源码,发射阵2-波束2ALC控制量TMZ340源码,接收阵波束4方位角TMZ161源码,接收阵-波束4信道化控制量TMZ382源码,接收阵-波束2衰减量TMZ376工程值,发射阵2-波束2衰减量TMZ336工程值,发射阵2-波束1ALC控制量TMZ339工程值,发射阵2-波束1衰减量TMZ335工程值,发射阵1-波束4衰减量TMZ298工程值,变频转发器前向变频功率TMZ061工程值,发射2-波束4ALC控制量（快）TMZ122工程值,发射阵2-波束4衰减量TMZ338工程值,发射阵2-波束3ALC控制量TMZ341源码,接收阵-波束3信道化控制量TMZ381工程值,变频转发器锁定指示1TMZ204工程值,反向数控衰减数据TMZ123工程值,反向额定输入通量密度TMZ196工程值,发射阵2-波束3ALCTMZ321源码,接收阵波束4俯仰角TMZ162源码,馈电2方位角TMZ154工程值,变频转发器功放2功率TMZ208源码,馈电1信关站TMZ149源码,发射阵1-波束3衰减量TMZ297源码,发射阵1-波束2ALCTMZ280源码,变频转发器功放1功率TMZ060工程值,接收阵-波束1信道化控制量TMZ379源码,接收阵-波束3信道化控制量TMZ381源码,发射阵1-波束3衰减量TMZ297工程值,馈电1信关站TMZ149工程值,接收阵-波束4衰减量TMZ378工程值,变频转发器锁定指示2TMZ205源码,接收阵-波束2信道化控制量TMZ380工程值,发射阵1-波束1ALCTMZ279工程值,发射阵2-波束2ALCTMZ320工程值,发射阵2-波束3衰减量TMZ337源码,接收阵波束1俯仰角TMZ156源码,反向路径补偿模式TMZ195工程值,发射阵2-波束1ALC控制量TMZ339源码,发射阵1-波束3ALCTMZ281源码,接收阵-波束2衰减量TMZ376源码,馈电2俯仰角TMZ153工程值,接收阵-波束4信道化控制量TMZ382工程值,发射阵2-波束状态TMZ323工程值,反向额定输入通量密度TMZ196源码,馈电2信关站TMZ152源码,馈电2俯仰角TMZ153源码,接收阵-波束4衰减量TMZ378源码,发射阵2-波束4ALCTMZ322源码,发射阵2-波束3衰减量TMZ337工程值,变频转发器功放1功率TMZ060源码,发射阵1-波束3ALC控制量TMZ301源码,发射阵1-波束4ALC控制量TMZ302源码,发射阵2-波束2衰减量TMZ336源码,接收阵波束2方位角TMZ157工程值,接收阵波束3方位角TMZ159源码,发射阵2-波束1ALCTMZ319工程值,发射阵1-波束4ALCTMZ282工程值,反向路径补偿模式TMZ195源码,接收阵波束2俯仰角TMZ158工程值,发射阵2-波束1衰减量TMZ335源码,接收阵波束4方位角TMZ161工程值,发射阵1-波束4ALC控制量TMZ302工程值,接收阵-波束3衰减量TMZ377工程值,发射阵1-波束2ALC控制量TMZ300源码,发射阵2-波束1ALCTMZ319源码,发射阵2-波束2ALCTMZ320源码,变频转发器功放2功率TMZ208工程值,馈电2方位角TMZ154源码,接收阵波束1方位角TMZ155工程值,接收阵波束2方位角TMZ157源码,发射阵1-波束1ALC控制量TMZ299工程值,接收阵-波束1衰减量TMZ375源码,发射阵2-波束4ALC控制量TMZ342源码,发射阵1-波束1ALC控制量TMZ299源码,馈电1俯仰角TMZ150源码,接收阵波束3俯仰角TMZ160工程值,发射阵2-波束4ALC控制量TMZ342工程值,接收阵-波束3衰减量TMZ377源码,发射阵1-波束1衰减量TMZ295源码,发射阵2-波束2ALC控制量TMZ340工程值,发射阵1-波束2ALCTMZ280工程值,发射阵1-波束2ALC控制量TMZ300工程值,发射阵2-波束状态TMZ323源码,接收阵-波束1信道化控制量TMZ379工程值,接收阵波束1俯仰角TMZ156工程值
2025-02-21 11:06:58.627,36,50.86000061,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1240,222.77999878,0.36621094,255.0,34.0,5706,52.0,26.0,0.0,77.0,1240,0.33325195,0000,2.5,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.32421875,18.0,-92.0,1110,0000,0.0,23,12,34.0,12d0,27.62292671,3f,3f,52.0,18.0,26.0,80,63.0,0.35644531,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,开启,8.0,ff,0000,1a,1190,52.0,25,7e,7e,34.0,0.0,0000,0.34423828,0.35644531,0.0,0.0,34.0,0.0,126.0,26.0,7e,11a0,1130,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,13de,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,ff,63.0,0.0
2025-02-21 11:06:58.627,36,50.86000061,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1240,222.77999878,0.36621094,255.0,34.0,5706,52.0,26.0,0.0,77.0,1240,0.33325195,0000,2.5,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.32421875,18.0,-92.0,1110,0000,0.0,23,12,34.0,12d0,27.62292671,3f,3f,52.0,18.0,26.0,80,63.0,0.35644531,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,开启,8.0,ff,0000,1a,1190,52.0,25,7e,7e,34.0,0.0,0000,0.34423828,0.35644531,0.0,0.0,34.0,0.0,126.0,26.0,7e,11a0,1130,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,13de,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,ff,63.0,0.0
2025-02-21 11:07:06.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:14.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:22.626,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:30.628,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:38.626,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:46.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:07:54.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:08:02.627,36,53.93999863,0.0,0.0,非等通量,52.0,126.0,0.34179688,34.0,7e,34.0,0000,126.0,0000,1240,213.86999512,0.36499023,255.0,34.0,538b,52.0,26.0,0.0,77.0,1240,0.33203125,0000,2.5,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.32421875,18.0,-92.0,1100,0000,0.0,23,12,34.0,12c0,27.62292671,3f,3f,52.0,18.0,26.0,80,63.0,0.35644531,0.33447266,34.0,0000,路径补偿,7e,12b0,1a,0.0,63.0,开启,8.0,ff,0000,1a,1180,52.0,25,7e,7e,34.0,0.0,0000,0.34423828,0.35644531,0.0,0.0,34.0,0.0,126.0,26.0,7e,11a0,1120,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1512,0.0,126.0,1a,34.0,126.0,0.36621094,126.0,ff,63.0,0.0
2025-02-21 11:08:10.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:08:18.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:08:26.627,36,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 11:24:02.627,2a,0.0,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1230,0.0,0.36621094,255.0,34.0,0000,52.0,26.0,0.0,5.0,1230,0.33325195,0000,0.09765625,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,0.09765625,21.0,-92.0,1110,0000,0.0,05,ff,34.0,12d0,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.35522461,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,关闭,8.0,ff,0000,1a,1190,52.0,05,7e,7e,34.0,0.0,0000,0.34057617,0.35522461,0.0,0.0,34.0,0.0,126.0,26.0,7e,1170,1130,5.35379028,0000,0.0,0000,126.0,1a,7e,7e,0000,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,00,63.0,0.0
2025-02-21 11:41:06.626,2a,0.0,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1230,0.0,0.36621094,255.0,34.0,0000,52.0,26.0,0.0,5.0,1230,0.33325195,0000,0.09765625,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,0.09765625,21.0,-92.0,1110,0000,0.0,05,ff,34.0,12d0,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.35522461,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,关闭,8.0,ff,0000,1a,1190,52.0,05,7e,7e,34.0,0.0,0000,0.34057617,0.35522461,0.0,0.0,34.0,0.0,126.0,26.0,7e,1170,1130,5.35379028,0000,0.0,0000,126.0,1a,7e,7e,0000,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,00,63.0,0.0
2025-02-21 11:58:10.624,2a,0.0,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1230,0.0,0.36621094,255.0,34.0,0000,52.0,26.0,0.0,5.0,1230,0.33325195,0000,0.09765625,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,0.09765625,21.0,-92.0,1110,0000,0.0,05,ff,34.0,12d0,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.35522461,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,关闭,8.0,ff,0000,1a,1190,52.0,05,7e,7e,34.0,0.0,0000,0.34057617,0.35522461,0.0,0.0,34.0,0.0,126.0,26.0,7e,1170,1130,5.35379028,0000,0.0,0000,126.0,1a,7e,7e,0000,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,00,63.0,0.0
2025-02-21 12:15:15.627,2a,0.0,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1230,0.0,0.36621094,255.0,34.0,0000,52.0,26.0,0.0,5.0,1230,0.33325195,0000,0.09765625,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,0.09765625,21.0,-92.0,1110,0000,0.0,05,ff,34.0,12d0,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.35522461,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,关闭,8.0,ff,0000,1a,1190,52.0,05,7e,7e,34.0,0.0,0000,0.34057617,0.35522461,0.0,0.0,34.0,0.0,126.0,26.0,7e,1170,1130,5.35379028,0000,0.0,0000,126.0,1a,7e,7e,0000,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,00,63.0,0.0
2025-02-21 12:32:19.627,2a,0.0,0.0,0.0,非等通量,52.0,126.0,0.34301758,34.0,7e,34.0,0000,126.0,0000,1230,0.0,0.36621094,255.0,34.0,0000,52.0,26.0,0.0,5.0,1230,0.33325195,0000,0.09765625,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,0.09765625,21.0,-92.0,1110,0000,0.0,05,ff,34.0,12d0,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.35522461,0.33569336,34.0,0000,路径补偿,7e,12c0,1a,0.0,63.0,关闭,8.0,ff,0000,1a,1190,52.0,05,7e,7e,34.0,0.0,0000,0.34057617,0.35522461,0.0,0.0,34.0,0.0,126.0,26.0,7e,1170,1130,5.35379028,0000,0.0,0000,126.0,1a,7e,7e,0000,0.0,126.0,1a,34.0,126.0,0.36743164,126.0,00,63.0,0.0
2025-02-21 12:46:59.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:07.615,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:15.627,16,54.20000076,0.0,0.0,非等通量,52.0,126.0,0.34790039,34.0,7e,34.0,0000,126.0,0000,1280,45.88000107,0.36865234,255.0,34.0,11ec,52.0,26.0,0.0,76.0,1290,0.33935547,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.3046875,18.5,-92.0,1160,0000,0.0,23,12,34.0,1310,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.36132812,0.34057617,34.0,0000,路径补偿,7e,12e0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11d0,52.0,25,7e,7e,34.0,0.0,0000,0.34912109,0.36254883,0.0,0.0,34.0,0.0,126.0,26.0,7e,11e0,1170,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,152c,0.0,126.0,1a,34.0,126.0,0.37231445,126.0,ff,63.0,0.0
2025-02-21 12:47:23.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:31.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:39.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,28.00312424,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:47.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:47:55.629,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:03.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:11.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:19.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:27.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:35.628,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:43.629,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:51.629,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:48:59.629,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:07.629,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:15.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:23.627,16,50.09000015,0.0,0.0,非等通量,52.0,126.0,0.34545898,34.0,7e,34.0,0000,126.0,0000,1260,69.23000336,0.36865234,255.0,34.0,1b0b,52.0,26.0,0.0,76.0,1260,0.33691406,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.3046875,18.5,-92.0,1140,0000,0.0,23,12,34.0,12e0,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.35888672,0.33935547,34.0,0000,路径补偿,7e,12e0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11b0,52.0,25,7e,7e,34.0,0.0,0000,0.34667969,0.35888672,0.0,0.0,34.0,0.0,126.0,26.0,7e,11c0,1160,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1391,0.0,126.0,1a,34.0,126.0,0.36865234,126.0,ff,63.0,0.0
2025-02-21 12:49:23.627,16,50.09000015,0.0,0.0,非等通量,52.0,126.0,0.34545898,34.0,7e,34.0,0000,126.0,0000,1260,69.23000336,0.36865234,255.0,34.0,1b0b,52.0,26.0,0.0,76.0,1260,0.33691406,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.3046875,18.5,-92.0,1140,0000,0.0,23,12,34.0,12e0,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.35888672,0.33935547,34.0,0000,路径补偿,7e,12e0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11b0,52.0,25,7e,7e,34.0,0.0,0000,0.34667969,0.35888672,0.0,0.0,34.0,0.0,126.0,26.0,7e,11c0,1160,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1391,0.0,126.0,1a,34.0,126.0,0.36865234,126.0,ff,63.0,0.0
2025-02-21 12:49:23.627,16,50.09000015,0.0,0.0,非等通量,52.0,126.0,0.34545898,34.0,7e,34.0,0000,126.0,0000,1260,69.23000336,0.36865234,255.0,34.0,1b0b,52.0,26.0,0.0,76.0,1260,0.33691406,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.3046875,18.5,-92.0,1140,0000,0.0,23,12,34.0,12e0,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.35888672,0.33935547,34.0,0000,路径补偿,7e,12e0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11b0,52.0,25,7e,7e,34.0,0.0,0000,0.34667969,0.35888672,0.0,0.0,34.0,0.0,126.0,26.0,7e,11c0,1160,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1391,0.0,126.0,1a,34.0,126.0,0.36865234,126.0,ff,63.0,0.0
2025-02-21 12:49:23.627,16,50.09000015,0.0,0.0,非等通量,52.0,126.0,0.34545898,34.0,7e,34.0,0000,126.0,0000,1260,69.23000336,0.36865234,255.0,34.0,1b0b,52.0,26.0,0.0,76.0,1260,0.33691406,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.3046875,18.5,-92.0,1140,0000,0.0,23,12,34.0,12e0,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.35888672,0.33935547,34.0,0000,路径补偿,7e,12e0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11b0,52.0,25,7e,7e,34.0,0.0,0000,0.34667969,0.35888672,0.0,0.0,34.0,0.0,126.0,26.0,7e,11c0,1160,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1391,0.0,126.0,1a,34.0,126.0,0.36865234,126.0,ff,63.0,0.0
2025-02-21 12:49:31.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:39.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:47.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:49:55.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:50:03.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:50:11.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:50:19.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 12:50:27.627,16,49.18000031,0.0,0.0,非等通量,52.0,126.0,0.34667969,34.0,7e,34.0,0000,126.0,0000,1260,84.43000031,0.36743164,255.0,34.0,20fb,52.0,26.0,0.0,77.0,1260,0.33447266,0000,2.48046875,3f,05,7e,0000,3f,26.0,52.0,126.0,52.0,52.0,-13.82371902,126.0,52.0,7e,63.0,2.32421875,18.5,-92.0,1120,0000,0.0,23,12,34.0,12e0,27.62292671,3f,3f,52.0,18.0,26.0,7f,63.0,0.35888672,0.33813477,34.0,0000,路径补偿,7e,12d0,1a,0.0,63.0,开启,8.0,ff,0000,1a,11c0,52.0,25,7e,7e,34.0,0.0,0000,0.34545898,0.35888672,0.0,0.0,34.0,0.0,126.0,26.0,7e,11b0,1150,27.17490768,0000,0.0,0000,126.0,1a,7e,7e,1336,0.0,126.0,1a,34.0,126.0,0.36865234,126.0,ff,63.0,0.0
